MEASURE:Migration type,SEX_ABS:Sex,AGE:Age,ASGS_2011:Region,FREQUENCY:Frequency,TIME:Time,Value,Flag Codes:Flags
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2009:2009,90,
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2010:2010,50,
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2011:2011,150,
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2012:2012,140,
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2013:2013,70,
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2014:2014,60,
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2015:2015,60,
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2016:2016,90,
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2017:2017,70,
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2018:2018,70,
3:NOM,2:Females,A40:40 - 44,8:Australian Capital Territory,A:Annual,2019:2019,50,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2004:2004,1810,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2005:2005,2380,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2006:2006,2700,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2007:2007,3090,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2008:2008,3990,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2009:2009,3120,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2010:2010,3010,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2011:2011,3590,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2012:2012,3840,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2013:2013,2730,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2014:2014,2100,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2015:2015,1840,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2016:2016,3160,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2017:2017,2770,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2018:2018,2810,
3:NOM,2:Females,A45:45 - 49,0:Australia,A:Annual,2019:2019,2250,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2004:2004,470,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2005:2005,590,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2006:2006,680,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2007:2007,650,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2008:2008,860,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2009:2009,780,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2010:2010,740,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2011:2011,860,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2012:2012,820,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2013:2013,770,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2014:2014,690,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2015:2015,690,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2016:2016,1160,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2017:2017,1010,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2018:2018,830,
3:NOM,2:Females,A45:45 - 49,1:New South Wales,A:Annual,2019:2019,700,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2004:2004,500,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2005:2005,580,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2006:2006,710,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2007:2007,720,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2008:2008,860,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2009:2009,820,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2010:2010,800,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2011:2011,830,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2012:2012,910,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2013:2013,760,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2014:2014,720,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2015:2015,750,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2016:2016,1120,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2017:2017,960,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2018:2018,940,
3:NOM,2:Females,A45:45 - 49,2:Victoria,A:Annual,2019:2019,800,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2004:2004,440,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2005:2005,540,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2006:2006,640,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2007:2007,860,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2008:2008,1050,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2009:2009,660,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2010:2010,660,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2011:2011,900,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2012:2012,790,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2013:2013,480,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2014:2014,280,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2015:2015,100,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2016:2016,510,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2017:2017,340,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2018:2018,470,
3:NOM,2:Females,A45:45 - 49,3:Queensland,A:Annual,2019:2019,310,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2004:2004,100,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2005:2005,160,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2006:2006,140,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2007:2007,200,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2008:2008,230,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2009:2009,180,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2010:2010,170,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2011:2011,170,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2012:2012,190,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2013:2013,170,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2014:2014,130,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2015:2015,110,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2016:2016,160,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2017:2017,200,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2018:2018,180,
3:NOM,2:Females,A45:45 - 49,4:South Australia,A:Annual,2019:2019,170,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2004:2004,260,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2005:2005,470,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2006:2006,530,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2007:2007,590,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2008:2008,920,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2009:2009,570,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2010:2010,560,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2011:2011,710,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2012:2012,970,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2013:2013,500,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2014:2014,200,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2015:2015,90,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2016:2016,140,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2017:2017,170,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2018:2018,270,
3:NOM,2:Females,A45:45 - 49,5:Western Australia,A:Annual,2019:2019,200,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2004:2004,0,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2005:2005,30,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2006:2006,20,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2007:2007,20,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2008:2008,20,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2009:2009,40,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2010:2010,20,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2011:2011,20,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2012:2012,30,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2013:2013,20,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2014:2014,30,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2015:2015,30,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2016:2016,30,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2017:2017,30,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2018:2018,60,
3:NOM,2:Females,A45:45 - 49,6:Tasmania,A:Annual,2019:2019,40,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2004:2004,40,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2005:2005,10,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2006:2006,-20,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2007:2007,30,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2008:2008,20,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2009:2009,40,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2010:2010,20,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2011:2011,20,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2012:2012,60,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2013:2013,30,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2014:2014,20,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2015:2015,30,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2016:2016,20,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2017:2017,20,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2018:2018,20,
3:NOM,2:Females,A45:45 - 49,7:Northern Territory,A:Annual,2019:2019,10,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2004:2004,0,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2005:2005,10,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2006:2006,10,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2007:2007,20,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2008:2008,30,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2009:2009,30,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2010:2010,30,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2011:2011,70,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2012:2012,80,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2013:2013,10,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2014:2014,30,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2015:2015,40,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2016:2016,30,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2017:2017,30,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2018:2018,50,
3:NOM,2:Females,A45:45 - 49,8:Australian Capital Territory,A:Annual,2019:2019,30,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2004:2004,610,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2005:2005,1390,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2006:2006,1300,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2007:2007,1450,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2008:2008,2270,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2009:2009,1780,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2010:2010,1790,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2011:2011,2240,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2012:2012,2430,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2013:2013,2000,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2014:2014,1260,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2015:2015,800,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2016:2016,1680,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2017:2017,1270,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2018:2018,1760,
3:NOM,2:Females,A50:50 - 54,0:Australia,A:Annual,2019:2019,2080,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2004:2004,170,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2005:2005,360,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2006:2006,410,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2007:2007,230,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2008:2008,570,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2009:2009,470,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2010:2010,530,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2011:2011,610,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2012:2012,720,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2013:2013,720,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2014:2014,520,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2015:2015,420,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2016:2016,790,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2017:2017,630,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2018:2018,600,
3:NOM,2:Females,A50:50 - 54,1:New South Wales,A:Annual,2019:2019,740,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2004:2004,170,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2005:2005,320,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2006:2006,290,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2007:2007,380,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2008:2008,470,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2009:2009,510,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2010:2010,450,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2011:2011,600,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2012:2012,550,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2013:2013,660,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2014:2014,590,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2015:2015,420,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2016:2016,680,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2017:2017,520,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2018:2018,620,
3:NOM,2:Females,A50:50 - 54,2:Victoria,A:Annual,2019:2019,820,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2004:2004,150,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2005:2005,380,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2006:2006,300,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2007:2007,480,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2008:2008,590,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2009:2009,340,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2010:2010,350,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2011:2011,440,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2012:2012,490,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2013:2013,210,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2014:2014,80,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2015:2015,-20,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2016:2016,90,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2017:2017,50,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2018:2018,270,
3:NOM,2:Females,A50:50 - 54,3:Queensland,A:Annual,2019:2019,80,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2004:2004,0,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2005:2005,80,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2006:2006,60,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2007:2007,60,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2008:2008,140,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2009:2009,90,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2010:2010,70,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2011:2011,120,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2012:2012,100,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2013:2013,90,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2014:2014,80,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2015:2015,50,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2016:2016,130,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2017:2017,20,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2018:2018,100,
3:NOM,2:Females,A50:50 - 54,4:South Australia,A:Annual,2019:2019,110,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2004:2004,110,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2005:2005,230,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2006:2006,200,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2007:2007,290,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2008:2008,430,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2009:2009,310,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2010:2010,350,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2011:2011,410,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2012:2012,470,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2013:2013,260,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2014:2014,-30,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2015:2015,-60,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2016:2016,-40,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2017:2017,0,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2018:2018,140,
3:NOM,2:Females,A50:50 - 54,5:Western Australia,A:Annual,2019:2019,220,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2004:2004,0,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2005:2005,10,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2006:2006,10,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2007:2007,20,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2008:2008,10,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2009:2009,20,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2010:2010,20,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2011:2011,0,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2012:2012,30,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2013:2013,0,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2014:2014,20,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2015:2015,10,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2016:2016,20,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2017:2017,40,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2018:2018,20,
3:NOM,2:Females,A50:50 - 54,6:Tasmania,A:Annual,2019:2019,30,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2004:2004,0,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2005:2005,10,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2006:2006,10,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2007:2007,10,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2008:2008,30,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2009:2009,20,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2010:2010,10,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2011:2011,40,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2012:2012,40,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2013:2013,30,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2014:2014,10,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2015:2015,-30,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2016:2016,0,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2017:2017,10,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2018:2018,-20,
3:NOM,2:Females,A50:50 - 54,7:Northern Territory,A:Annual,2019:2019,10,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2004:2004,10,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2005:2005,0,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2006:2006,20,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2007:2007,0,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2008:2008,30,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2009:2009,20,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2010:2010,10,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2011:2011,10,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2012:2012,30,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2013:2013,40,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2014:2014,-10,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2015:2015,20,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2016:2016,10,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2017:2017,10,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2018:2018,20,
3:NOM,2:Females,A50:50 - 54,8:Australian Capital Territory,A:Annual,2019:2019,60,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2004:2004,650,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2005:2005,1170,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2006:2006,930,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2007:2007,1030,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2008:2008,1490,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2009:2009,1010,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2010:2010,1610,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2011:2011,1810,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2012:2012,2030,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2013:2013,1790,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2014:2014,1560,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2015:2015,1360,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2016:2016,2140,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2017:2017,1220,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2018:2018,1760,
3:NOM,2:Females,A55:55 - 59,0:Australia,A:Annual,2019:2019,1390,
3:NOM,2:Females,A55:55 - 59,1:New South Wales,A:Annual,2004:2004,210,
3:NOM,2:Females,A55:55 - 59,1:New South Wales,A:Annual,2005:2005,330,
3:NOM,2:Females,A55:55 - 59,1:New South Wales,A:Annual,2006:2006,270,
3:NOM,2:Females,A55:55 - 59,1:New South Wales,A:Annual,2007:2007,190,
3:NOM,2:Females,A55:55 - 59,1:New South Wales,A:Annual,2008:2008,490,
3:NOM,2:Females,A55:55 - 59,1:New South Wales,A:Annual,2009:2009,190,
